"year","doy","GPP","R","NEP"
2009,183,0.0449794351322491,-0.154277806376299,-0.10929837124405
2009,184,0.0167514260855074,-0.0157372575660255,0.00101416851948191
2009,185,0.347699404969255,-0.421579484971464,-0.0738800800022094
2009,186,0.390016829894765,-0.510699386990738,-0.120682557095973
2009,187,0.356358891881762,-0.367301224620903,-0.0109423327391404
2009,188,0.655640837547724,-0.691219406569251,-0.0355785690215269
2009,189,-0.201606993378831,0.0249629521998076,-0.176644041179023
2009,190,0.243959990080636,0.177573815489331,0.421533805569967
2009,191,0.0400527487791126,-0.193358331368597,-0.153305582589484
