"datetime","GPP","R","NEP"
2009-07-07 19:50:00,4.49882441727999e-05,-0.00181670194677783,-0.00177171370260503
2009-07-07 20:00:00,1.70181269616361e-05,-0.00181670194677783,-0.00179968381981619
2009-07-07 20:10:00,8.25679416490931e-06,-0.00181670194677783,-0.00180844515261292
2009-07-07 20:20:00,1.68502932882243e-06,-0.00181670194677783,-0.00181501691744901
2009-07-07 20:30:00,1.68534061229707e-07,-0.00181488779852782,-0.00181471926446659
2009-07-07 20:40:00,1.68534061229707e-07,-0.00181488779852782,-0.00181471926446659
2009-07-07 20:50:00,-1.68534061229707e-07,-0.00181306820101331,-0.00181323673507454
2009-07-07 21:00:00,-1.68560001519261e-07,-0.00181488779852782,-0.00181505635852934
2009-07-07 21:10:00,0,-0.00181306820101331,-0.00181306820101331
2009-07-07 21:20:00,-1.68585941808814e-07,-0.00181306820101331,-0.00181323678695512
2009-07-07 21:30:00,-1.68585941808814e-07,-0.00181306820101331,-0.00181323678695512
2009-07-07 21:40:00,-1.68585941808814e-07,-0.0018109384061594,-0.00181110699210121
2009-07-07 21:50:00,-3.37171883617629e-07,-0.0018109384061594,-0.00181127557804302
2009-07-07 22:00:00,-3.37171883617629e-07,-0.0018109384061594,-0.00181127557804302
2009-07-07 22:10:00,0,-0.00180910688886479,-0.00180910688886479
2009-07-07 22:20:00,-1.68611882098368e-07,-0.00180910688886479,-0.00180927550074689
2009-07-07 22:30:00,0,-0.00180910688886479,-0.00180910688886479
2009-07-07 22:40:00,-1.68611882098368e-07,-0.00180910688886479,-0.00180927550074689
2009-07-07 22:50:00,0,-0.0018072698173015,-0.0018072698173015
2009-07-07 23:00:00,0,-0.00180910688886479,-0.00180910688886479
2009-07-07 23:10:00,-1.68611882098368e-07,-0.0018072698173015,-0.0018074384291836
2009-07-07 23:20:00,-3.3724970448629e-07,-0.00180910688886479,-0.00180944413856928
2009-07-07 23:30:00,0,-0.0018072698173015,-0.0018072698173015
2009-07-07 23:40:00,-1.68611882098368e-07,-0.0018072698173015,-0.0018074384291836
2009-07-07 23:50:00,-3.3724970448629e-07,-0.0018072698173015,-0.00180760706700599
2009-07-08,-1.68637822387922e-07,-0.00180542715767922,-0.00180559579550161
2009-07-08 00:10:00,0,-0.00180542715767922,-0.00180542715767922
2009-07-08 00:20:00,-1.68637822387922e-07,-0.00180542715767922,-0.00180559579550161
2009-07-08 00:30:00,-3.3724970448629e-07,-0.00180542715767922,-0.00180576440738371
2009-07-08 00:40:00,-3.3724970448629e-07,-0.00180542715767922,-0.00180576440738371
2009-07-08 00:50:00,-1.68637822387922e-07,-0.00180327027992442,-0.00180343891774681
2009-07-08 01:00:00,-1.68637822387922e-07,-0.00180327027992442,-0.00180343891774681
2009-07-08 01:10:00,-5.05965347742872e-07,-0.00180327027992442,-0.00180377624527217
2009-07-08 01:20:00,-1.68663762677475e-07,-0.00180327027992442,-0.0018034389436871
2009-07-08 01:30:00,0,-0.00180327027992442,-0.00180327027992442
2009-07-08 01:40:00,-1.68689702967029e-07,-0.00180327027992442,-0.00180343896962739
2009-07-08 01:50:00,-1.68689702967029e-07,-0.00180327027992442,-0.00180343896962739
2009-07-08 02:00:00,-3.37379405934058e-07,-0.00180141539544254,-0.00180175277484847
2009-07-08 02:10:00,-1.68689702967029e-07,-0.00180141539544254,-0.00180158408514551
2009-07-08 02:20:00,0,-0.00180141539544254,-0.00180141539544254
2009-07-08 02:30:00,-1.68689702967029e-07,-0.00180141539544254,-0.00180158408514551
2009-07-08 02:40:00,-1.68689702967029e-07,-0.00180141539544254,-0.00180158408514551
2009-07-08 02:50:00,-1.68689702967029e-07,-0.00180141539544254,-0.00180158408514551
2009-07-08 03:00:00,0,-0.00180141539544254,-0.00180141539544254
2009-07-08 03:10:00,-1.68689702967029e-07,-0.00179955481384043,-0.0017997235035434
2009-07-08 03:20:00,-1.68689702967029e-07,-0.00179955481384043,-0.0017997235035434
2009-07-08 03:30:00,-1.68689702967029e-07,-0.00179955481384043,-0.0017997235035434
2009-07-08 03:40:00,-1.68689702967029e-07,-0.00179955481384043,-0.0017997235035434
2009-07-08 03:50:00,1.68689702967029e-07,-0.00179955481384043,-0.00179938612413746
2009-07-08 04:00:00,6.74758811868115e-07,-0.0017976885000138,-0.00179701374120193
2009-07-08 04:10:00,4.21737227562349e-06,-0.00179955481384043,-0.00179533744156481
2009-07-08 04:20:00,1.58570396012171e-05,-0.0017976885000138,-0.00178183146041258
2009-07-08 04:30:00,3.25576574187172e-05,-0.0017976885000138,-0.00176513084259508
2009-07-08 04:40:00,7.30452613539684e-05,-0.0017976885000138,-0.00172464323865983
2009-07-08 04:50:00,0.000128718310793894,-0.00179550384170258,-0.00166678553090869
2009-07-08 05:00:00,0.000216946423623582,-0.0017976885000138,-0.00158074207639022
2009-07-08 05:10:00,0.000294707629618394,-0.0017976885000138,-0.00150298087039541
2009-07-08 05:20:00,0.000440984922411116,-0.00179550384170258,-0.00135451891929146
2009-07-08 05:30:00,0.000515874538352345,-0.00179550384170258,-0.00127962930335024
2009-07-08 05:40:00,0.000630764080785218,-0.0017976885000138,-0.00116692441922858
2009-07-08 05:50:00,0.000698571997678315,-0.00179550384170258,-0.00109693184402427
2009-07-08 06:00:00,0.00084601660350095,-0.0017976885000138,-0.000951671896512852
2009-07-08 06:10:00,0.00109125610094064,-0.00179550384170258,-0.000704247740761943
2009-07-08 06:20:00,0.00123496530506755,-0.0017976885000138,-0.000562723194946247
2009-07-08 06:30:00,0.00126552296616169,-0.00179550384170258,-0.000529980875540891
2009-07-08 06:40:00,0.0013110741146178,-0.00179550384170258,-0.000484429727084778
2009-07-08 06:50:00,0.00160640431118548,-0.00179550384170258,-0.000189099530517098
2009-07-08 07:00:00,0.00158505545288287,-0.00179550384170258,-0.000210448388819707
2009-07-08 07:10:00,0.00170438078482941,-0.00179550384170258,-9.11230568731698e-05
2009-07-08 07:20:00,0.00151771446120174,-0.00179550384170258,-0.00027778938050084
2009-07-08 07:30:00,0.00183473073983623,-0.00179550384170258,3.92268981336454e-05
2009-07-08 07:40:00,0.00172733794108434,-0.00179550384170258,-6.81659006182382e-05
2009-07-08 07:50:00,0.00235376999351411,-0.00179550384170258,0.000558266151811529
2009-07-08 08:00:00,0.00259112364292951,-0.00179550384170258,0.000795619801226924
2009-07-08 08:10:00,0.00293462495719821,-0.0017976885000138,0.00113693645718441
2009-07-08 08:20:00,0.00337379405934058,-0.0017976885000138,0.00157610555932677
2009-07-08 08:30:00,0.00278028023435432,-0.0017976885000138,0.000982591734340519
2009-07-08 08:40:00,0.00227462617008609,-0.0017976885000138,0.00047693767007229
2009-07-08 08:50:00,0.00355485728042467,-0.00179955481384043,0.00175530246658424
2009-07-08 09:00:00,0.00280907395575881,-0.00179955481384043,0.00100951914191838
